Pixel,Intensity
314,9.964158e-01
315,9.960175e-01
316,9.980088e-01
317,9.964158e-01
318,9.968140e-01
319,9.952210e-01
320,9.964158e-01
321,9.960175e-01
322,9.968140e-01
323,9.964158e-01
324,9.968140e-01
325,9.960175e-01
326,9.968140e-01
327,9.964158e-01
328,9.976105e-01
329,9.960175e-01
330,9.968140e-01
331,9.960175e-01
332,9.964158e-01
333,9.960175e-01
334,9.960175e-01
335,9.952210e-01
336,9.968140e-01
337,9.960175e-01
338,9.968140e-01
339,9.956193e-01
340,9.972123e-01
341,9.968140e-01
342,9.968140e-01
343,9.964158e-01
344,9.952210e-01
345,9.956193e-01
346,9.968140e-01
347,9.968140e-01
348,9.968140e-01
349,9.960175e-01
350,9.968140e-01
351,9.964158e-01
352,9.972123e-01
353,9.964158e-01
354,9.972123e-01
355,9.960175e-01
356,9.968140e-01
357,9.960175e-01
358,9.964158e-01
359,9.964158e-01
360,9.964158e-01
361,9.956193e-01
362,9.968140e-01
363,9.956193e-01
364,9.968140e-01
365,9.960175e-01
366,9.968140e-01
367,9.960175e-01
368,9.968140e-01
369,9.960175e-01
370,9.964158e-01
371,9.960175e-01
372,9.956193e-01
373,9.960175e-01
374,9.968140e-01
375,9.968140e-01
376,9.964158e-01
377,9.956193e-01
378,9.972123e-01
379,9.968140e-01
380,9.968140e-01
381,9.960175e-01
382,9.968140e-01
383,9.960175e-01
384,9.964158e-01
385,9.964158e-01
386,9.972123e-01
387,9.960175e-01
388,9.964158e-01
389,9.960175e-01
390,9.968140e-01
391,9.960175e-01
392,9.968140e-01
393,9.956193e-01
394,9.964158e-01
395,9.964158e-01
396,9.968140e-01
397,9.976105e-01
398,9.964158e-01
399,9.960175e-01
400,9.968140e-01
401,9.964158e-01
402,9.964158e-01
403,9.964158e-01
404,9.972123e-01
405,9.964158e-01
406,9.964158e-01
407,9.964158e-01
408,9.972123e-01
409,9.960175e-01
410,9.968140e-01
411,9.952210e-01
412,9.968140e-01
413,9.956193e-01
414,9.968140e-01
415,9.960175e-01
416,9.964158e-01
417,9.960175e-01
418,9.972123e-01
419,9.960175e-01
420,9.968140e-01
421,9.956193e-01
422,9.968140e-01
423,9.960175e-01
424,9.968140e-01
425,9.968140e-01
426,9.964158e-01
427,9.960175e-01
428,9.964158e-01
429,9.968140e-01
430,9.968140e-01
431,9.956193e-01
432,9.964158e-01
433,9.960175e-01
434,9.976105e-01
435,9.964158e-01
436,9.968140e-01
437,9.956193e-01
438,9.964158e-01
439,9.964158e-01
440,9.956193e-01
441,9.960175e-01
442,9.960175e-01
443,9.952210e-01
444,9.968140e-01
445,9.964158e-01
446,9.952210e-01
447,9.964158e-01
448,9.968140e-01
449,9.960175e-01
450,9.968140e-01
451,9.964158e-01
452,9.968140e-01
453,9.960175e-01
454,9.964158e-01
455,9.968140e-01
456,9.984070e-01
457,9.964158e-01
458,9.964158e-01
459,9.976105e-01
460,9.972123e-01
461,9.960175e-01
462,9.964158e-01
463,9.956193e-01
464,9.968140e-01
465,9.952210e-01
466,9.968140e-01
467,9.964158e-01
468,9.972123e-01
469,9.952210e-01
470,9.968140e-01
471,9.960175e-01
472,9.968140e-01
473,9.960175e-01
474,9.964158e-01
475,9.960175e-01
476,9.968140e-01
477,9.964158e-01
478,9.964158e-01
479,9.952210e-01
480,9.972123e-01
481,9.960175e-01
482,9.964158e-01
483,9.956193e-01
484,9.968140e-01
485,9.968140e-01
486,9.968140e-01
487,9.964158e-01
488,9.968140e-01
489,9.960175e-01
490,9.956193e-01
491,9.964158e-01
492,9.968140e-01
493,9.960175e-01
494,9.960175e-01
495,9.960175e-01
496,9.964158e-01
497,9.956193e-01
498,9.964158e-01
499,9.960175e-01
500,9.968140e-01
501,9.968140e-01
502,9.968140e-01
503,9.968140e-01
504,9.960175e-01
505,9.960175e-01
506,9.964158e-01
507,9.968140e-01
508,9.968140e-01
509,9.960175e-01
510,9.964158e-01
511,9.956193e-01
512,9.968140e-01
513,9.964158e-01
514,9.968140e-01
515,9.964158e-01
516,9.968140e-01
517,9.960175e-01
518,9.968140e-01
519,9.964158e-01
520,9.968140e-01
521,9.960175e-01
522,9.972123e-01
523,9.960175e-01
524,9.972123e-01
525,9.960175e-01
526,9.968140e-01
527,9.964158e-01
528,9.968140e-01
529,9.960175e-01
530,9.968140e-01
531,9.952210e-01
532,9.960175e-01
533,9.964158e-01
534,9.964158e-01
535,9.960175e-01
536,9.964158e-01
537,9.968140e-01
538,9.968140e-01
539,9.960175e-01
540,9.988053e-01
541,9.964158e-01
542,9.972123e-01
543,9.952210e-01
544,9.968140e-01
545,9.960175e-01
546,9.960175e-01
547,9.968140e-01
548,9.968140e-01
549,9.960175e-01
550,9.976105e-01
551,9.956193e-01
552,9.960175e-01
553,9.960175e-01
554,9.968140e-01
555,9.960175e-01
556,9.960175e-01
557,9.960175e-01
558,9.960175e-01
559,9.964158e-01
560,9.972123e-01
561,9.956193e-01
562,9.968140e-01
563,9.960175e-01
564,9.972123e-01
565,9.960175e-01
566,9.964158e-01
567,9.956193e-01
568,9.968140e-01
569,9.960175e-01
570,9.968140e-01
571,9.960175e-01
572,9.968140e-01
573,9.960175e-01
574,9.976105e-01
575,9.968140e-01
576,9.968140e-01
577,9.960175e-01
578,9.960175e-01
579,9.956193e-01
580,9.964158e-01
581,9.960175e-01
582,9.960175e-01
583,9.960175e-01
584,9.968140e-01
585,9.960175e-01
586,9.960175e-01
587,9.964158e-01
588,9.968140e-01
589,9.964158e-01
590,9.968140e-01
591,9.964158e-01
592,9.968140e-01
593,9.964158e-01
594,9.964158e-01
595,9.956193e-01
596,9.948228e-01
597,9.956193e-01
598,9.972123e-01
599,9.964158e-01
600,9.972123e-01
601,9.964158e-01
602,9.964158e-01
603,9.964158e-01
604,9.964158e-01
605,9.956193e-01
606,9.964158e-01
607,9.960175e-01
608,9.972123e-01
609,9.960175e-01
610,9.968140e-01
611,9.952210e-01
612,9.972123e-01
613,9.964158e-01
614,9.968140e-01
615,9.956193e-01
616,9.968140e-01
617,9.956193e-01
618,9.972123e-01
619,9.952210e-01
620,9.972123e-01
621,9.964158e-01
622,9.964158e-01
623,9.960175e-01
624,9.972123e-01
625,9.964158e-01
626,9.968140e-01
627,9.976105e-01
628,9.968140e-01
629,9.956193e-01
630,9.964158e-01
631,9.956193e-01
632,9.968140e-01
633,9.964158e-01
634,9.968140e-01
635,9.964158e-01
636,9.968140e-01
637,9.960175e-01
638,9.972123e-01
639,9.964158e-01
640,9.968140e-01
641,9.952210e-01
642,9.964158e-01
643,9.960175e-01
644,9.964158e-01
645,9.964158e-01
646,9.960175e-01
647,9.956193e-01
648,9.968140e-01
649,9.960175e-01
650,9.968140e-01
651,9.960175e-01
652,9.968140e-01
653,9.964158e-01
654,9.968140e-01
655,9.964158e-01
656,9.968140e-01
657,9.956193e-01
658,9.964158e-01
659,9.960175e-01
660,9.972123e-01
661,9.964158e-01
662,9.960175e-01
663,9.964158e-01
664,9.972123e-01
665,9.964158e-01
666,9.968140e-01
667,9.968140e-01
668,9.964158e-01
669,9.952210e-01
670,9.968140e-01
671,9.964158e-01
672,9.968140e-01
673,9.960175e-01
674,9.968140e-01
675,9.964158e-01
676,9.964158e-01
677,9.964158e-01
678,9.972123e-01
679,9.964158e-01
680,9.968140e-01
681,9.956193e-01
682,9.964158e-01
683,9.956193e-01
684,9.964158e-01
685,9.968140e-01
686,9.976105e-01
687,9.960175e-01
688,9.968140e-01
689,9.964158e-01
690,9.964158e-01
691,9.960175e-01
692,9.968140e-01
693,9.964158e-01
694,9.964158e-01
695,9.960175e-01
696,9.964158e-01
697,9.960175e-01
698,9.968140e-01
699,9.968140e-01
700,9.968140e-01
701,9.964158e-01
702,9.972123e-01
703,9.960175e-01
704,9.968140e-01
705,9.964158e-01
706,9.972123e-01
707,9.972123e-01
708,9.964158e-01
709,9.964158e-01
710,9.968140e-01
711,9.952210e-01
712,9.964158e-01
713,9.960175e-01
714,9.960175e-01
715,9.960175e-01
716,9.972123e-01
717,9.968140e-01
718,9.968140e-01
719,9.956193e-01
720,9.960175e-01
721,9.956193e-01
722,9.964158e-01
723,9.964158e-01
724,9.968140e-01
725,9.960175e-01
726,9.976105e-01
727,9.956193e-01
728,9.964158e-01
729,9.968140e-01
730,9.972123e-01
731,9.960175e-01
732,9.968140e-01
733,9.960175e-01
734,9.968140e-01
735,9.960175e-01
736,9.964158e-01
737,9.932298e-01
738,9.972123e-01
739,9.960175e-01
740,9.968140e-01
741,9.952210e-01
742,9.976105e-01
743,9.960175e-01
744,9.960175e-01
745,9.952210e-01
746,9.964158e-01
747,9.960175e-01
748,9.960175e-01
749,9.960175e-01
750,9.972123e-01
751,9.960175e-01
752,9.968140e-01
753,9.960175e-01
754,9.968140e-01
755,9.960175e-01
756,9.968140e-01
757,9.960175e-01
758,9.972123e-01
759,9.960175e-01
760,9.960175e-01
761,9.960175e-01
762,9.968140e-01
763,9.960175e-01
764,9.964158e-01
765,9.964158e-01
766,9.972123e-01
767,9.960175e-01
768,9.968140e-01
769,9.956193e-01
770,9.968140e-01
771,9.964158e-01
772,9.964158e-01
773,9.960175e-01
774,9.964158e-01
775,9.964158e-01
776,9.968140e-01
777,9.960175e-01
778,9.968140e-01
779,9.960175e-01
780,9.968140e-01
781,9.960175e-01
782,9.968140e-01
783,9.960175e-01
784,9.968140e-01
785,9.968140e-01
786,9.964158e-01
787,9.964158e-01
788,9.972123e-01
789,9.960175e-01
790,9.968140e-01
791,9.952210e-01
792,9.960175e-01
793,9.964158e-01
794,9.964158e-01
795,9.960175e-01
796,9.968140e-01
797,9.960175e-01
798,9.964158e-01
799,9.952210e-01
800,9.968140e-01
801,9.952210e-01
802,9.972123e-01
803,9.960175e-01
804,9.964158e-01
805,9.952210e-01
806,9.968140e-01
807,9.964158e-01
808,9.968140e-01
809,9.960175e-01
810,9.968140e-01
811,9.964158e-01
812,9.968140e-01
813,9.952210e-01
814,9.960175e-01
815,9.968140e-01
816,9.968140e-01
817,9.964158e-01
818,9.960175e-01
819,9.956193e-01
820,9.968140e-01
821,9.964158e-01
822,9.964158e-01
823,9.960175e-01
824,9.972123e-01
825,9.960175e-01
826,9.964158e-01
827,9.964158e-01
828,9.968140e-01
829,9.968140e-01
830,9.968140e-01
831,9.960175e-01
832,9.988053e-01
833,9.960175e-01
834,9.976105e-01
835,9.964158e-01
836,9.964158e-01
837,9.968140e-01
838,9.968140e-01
839,9.960175e-01
840,9.968140e-01
841,9.956193e-01
842,9.968140e-01
843,9.964158e-01
844,9.964158e-01
845,9.960175e-01
846,9.964158e-01
847,9.964158e-01
848,9.968140e-01
849,9.964158e-01
850,9.964158e-01
851,9.960175e-01
852,9.968140e-01
853,9.964158e-01
854,9.964158e-01
855,9.960175e-01
856,9.972123e-01
857,9.960175e-01
858,9.964158e-01
859,9.952210e-01
860,9.976105e-01
861,9.960175e-01
862,9.968140e-01
863,9.960175e-01
864,9.968140e-01
865,9.964158e-01
866,9.968140e-01
867,9.960175e-01
868,9.968140e-01
869,9.960175e-01
870,9.964158e-01
871,9.960175e-01
872,9.968140e-01
873,9.964158e-01
874,9.968140e-01
875,9.964158e-01
876,9.976105e-01
877,9.964158e-01
878,9.964158e-01
879,9.960175e-01
880,9.968140e-01
881,9.956193e-01
882,9.968140e-01
883,9.960175e-01
884,9.964158e-01
885,9.956193e-01
886,9.968140e-01
887,9.964158e-01
888,9.964158e-01
889,9.964158e-01
890,9.964158e-01
891,9.956193e-01
892,9.968140e-01
893,9.964158e-01
894,9.968140e-01
895,9.956193e-01
896,9.964158e-01
897,9.964158e-01
898,9.968140e-01
899,9.960175e-01
900,9.968140e-01
901,9.956193e-01
902,9.972123e-01
903,9.964158e-01
904,9.964158e-01
905,9.960175e-01
906,9.968140e-01
907,9.964158e-01
908,9.972123e-01
909,9.964158e-01
910,9.964158e-01
911,9.952210e-01
912,9.964158e-01
913,9.960175e-01
914,9.968140e-01
915,9.960175e-01
916,9.964158e-01
917,9.960175e-01
918,9.972123e-01
919,9.960175e-01
920,9.964158e-01
921,9.960175e-01
922,9.968140e-01
923,9.960175e-01
924,9.972123e-01
925,9.968140e-01
926,9.972123e-01
927,9.960175e-01
928,9.968140e-01
929,9.964158e-01
930,9.968140e-01
931,9.964158e-01
932,9.968140e-01
933,9.956193e-01
934,9.968140e-01
935,9.960175e-01
936,9.976105e-01
937,9.960175e-01
938,9.964158e-01
939,9.960175e-01
940,9.972123e-01
941,9.960175e-01
942,9.968140e-01
943,9.956193e-01
944,9.948228e-01
945,9.960175e-01
946,9.968140e-01
947,9.960175e-01
948,9.968140e-01
949,9.956193e-01
950,9.972123e-01
951,9.964158e-01
952,9.972123e-01
953,9.964158e-01
954,9.968140e-01
955,9.956193e-01
956,9.964158e-01
957,9.960175e-01
958,9.972123e-01
959,9.956193e-01
960,9.960175e-01
961,9.960175e-01
962,9.976105e-01
963,9.960175e-01
964,9.968140e-01
965,9.956193e-01
966,9.968140e-01
967,9.960175e-01
968,9.960175e-01
969,9.960175e-01
970,9.968140e-01
971,9.964158e-01
972,9.976105e-01
973,9.956193e-01
974,9.964158e-01
975,9.964158e-01
976,9.976105e-01
977,9.960175e-01
978,9.964158e-01
979,9.960175e-01
980,9.968140e-01
981,9.960175e-01
982,9.964158e-01
983,9.964158e-01
984,9.968140e-01
985,9.960175e-01
986,9.968140e-01
987,9.960175e-01
988,9.972123e-01
989,9.964158e-01
990,9.972123e-01
991,9.968140e-01
992,9.964158e-01
993,9.964158e-01
994,9.964158e-01
995,9.956193e-01
996,9.968140e-01
997,9.964158e-01
998,9.972123e-01
999,9.960175e-01
1000,9.972123e-01
1001,9.964158e-01
1002,9.976105e-01
1003,9.956193e-01
1004,9.964158e-01
1005,9.960175e-01
1006,9.972123e-01
1007,9.956193e-01
1008,9.968140e-01
1009,9.964158e-01
1010,9.972123e-01
1011,9.960175e-01
1012,9.964158e-01
1013,9.964158e-01
1014,9.968140e-01
1015,9.964158e-01
1016,9.976105e-01
1017,9.960175e-01
1018,9.964158e-01
1019,9.956193e-01
1020,9.968140e-01
1021,9.956193e-01
1022,9.960175e-01
1023,9.960175e-01
1024,9.968140e-01
1025,9.960175e-01
1026,9.968140e-01
1027,9.968140e-01
1028,9.972123e-01
1029,9.952210e-01
1030,9.968140e-01
1031,9.960175e-01
1032,9.964158e-01
1033,9.960175e-01
1034,9.956193e-01
1035,9.960175e-01
1036,9.976105e-01
1037,9.964158e-01
1038,9.968140e-01
1039,9.952210e-01
1040,9.968140e-01
1041,9.956193e-01
1042,9.972123e-01
1043,9.964158e-01
1044,9.956193e-01
1045,9.956193e-01
1046,9.964158e-01
1047,9.964158e-01
1048,9.968140e-01
1049,9.964158e-01
1050,9.964158e-01
1051,9.960175e-01
1052,9.968140e-01
1053,9.972123e-01
1054,9.968140e-01
1055,9.960175e-01
1056,9.964158e-01
1057,9.964158e-01
1058,9.972123e-01
1059,9.960175e-01
1060,9.968140e-01
1061,9.960175e-01
1062,9.972123e-01
1063,9.960175e-01
1064,9.968140e-01
1065,9.960175e-01
1066,9.968140e-01
1067,9.964158e-01
1068,9.976105e-01
1069,9.960175e-01
1070,9.964158e-01
1071,9.964158e-01
1072,9.960175e-01
1073,9.956193e-01
1074,9.968140e-01
1075,9.968140e-01
1076,9.968140e-01
1077,9.960175e-01
1078,9.964158e-01
1079,9.964158e-01
1080,9.964158e-01
1081,9.960175e-01
1082,9.964158e-01
1083,9.960175e-01
1084,9.968140e-01
1085,9.960175e-01
1086,9.972123e-01
1087,9.964158e-01
1088,9.964158e-01
1089,9.960175e-01
1090,9.968140e-01
1091,9.964158e-01
1092,9.968140e-01
1093,9.960175e-01
1094,9.968140e-01
1095,9.960175e-01
1096,9.960175e-01
1097,9.960175e-01
1098,9.972123e-01
1099,9.964158e-01
1100,9.968140e-01
1101,9.964158e-01
1102,9.968140e-01
1103,9.960175e-01
1104,9.964158e-01
1105,9.960175e-01
1106,9.972123e-01
1107,9.960175e-01
1108,9.976105e-01
1109,9.960175e-01
1110,9.968140e-01
1111,9.956193e-01
1112,9.968140e-01
1113,9.960175e-01
1114,9.976105e-01
1115,9.976105e-01
1116,9.972123e-01
1117,9.956193e-01
1118,9.964158e-01
1119,9.956193e-01
1120,9.968140e-01
1121,9.964158e-01
1122,9.964158e-01
1123,9.960175e-01
1124,9.968140e-01
1125,9.968140e-01
1126,9.964158e-01
1127,9.964158e-01
1128,9.972123e-01
1129,9.964158e-01
1130,9.972123e-01
1131,9.964158e-01
1132,9.964158e-01
1133,9.960175e-01
1134,9.968140e-01
1135,9.960175e-01
1136,9.964158e-01
1137,9.960175e-01
1138,9.972123e-01
1139,9.960175e-01
1140,9.972123e-01
1141,9.968140e-01
1142,9.968140e-01
1143,9.960175e-01
1144,9.964158e-01
1145,9.964158e-01
1146,9.980088e-01
1147,9.960175e-01
1148,9.964158e-01
1149,9.960175e-01
1150,9.972123e-01
1151,9.964158e-01
1152,9.968140e-01
1153,9.964158e-01
1154,9.964158e-01
1155,9.960175e-01
1156,9.968140e-01
1157,9.960175e-01
1158,9.968140e-01
1159,9.956193e-01
1160,9.968140e-01
1161,9.960175e-01
1162,9.972123e-01
1163,9.956193e-01
1164,9.968140e-01
1165,9.964158e-01
1166,9.972123e-01
1167,9.960175e-01
1168,9.964158e-01
1169,9.956193e-01
1170,9.972123e-01
1171,9.960175e-01
1172,9.968140e-01
1173,9.960175e-01
1174,9.984070e-01
1175,9.964158e-01
1176,9.968140e-01
1177,9.960175e-01
1178,9.964158e-01
1179,9.956193e-01
1180,9.968140e-01
1181,9.956193e-01
1182,9.964158e-01
1183,9.960175e-01
1184,9.964158e-01
1185,9.964158e-01
1186,9.968140e-01
1187,9.960175e-01
1188,9.968140e-01
1189,9.968140e-01
1190,9.968140e-01
1191,9.952210e-01
1192,9.968140e-01
1193,9.956193e-01
1194,9.964158e-01
1195,9.960175e-01
1196,9.968140e-01
1197,9.960175e-01
1198,9.968140e-01
1199,9.956193e-01
1200,9.972123e-01
1201,9.960175e-01
1202,9.968140e-01
1203,9.956193e-01
1204,9.968140e-01
1205,9.964158e-01
1206,9.964158e-01
1207,9.956193e-01
1208,9.960175e-01
1209,9.968140e-01
1210,9.968140e-01
1211,9.968140e-01
1212,9.960175e-01
1213,9.960175e-01
1214,9.960175e-01
1215,9.956193e-01
1216,9.960175e-01
1217,9.968140e-01
1218,9.968140e-01
1219,9.956193e-01
1220,9.964158e-01
1221,9.952210e-01
1222,9.972123e-01
1223,9.960175e-01
1224,9.976105e-01
1225,9.964158e-01
1226,9.968140e-01
1227,9.964158e-01
1228,9.972123e-01
1229,9.956193e-01
1230,9.968140e-01
1231,9.964158e-01
1232,9.972123e-01
1233,9.960175e-01
1234,9.964158e-01
1235,9.960175e-01
1236,9.984070e-01
1237,9.984070e-01
1238,9.960175e-01
1239,9.944245e-01
1240,9.968140e-01
1241,9.960175e-01
1242,9.968140e-01
1243,9.960175e-01
1244,9.964158e-01
1245,9.956193e-01
1246,9.968140e-01
1247,9.960175e-01
1248,9.968140e-01
1249,9.964158e-01
1250,9.972123e-01
1251,9.964158e-01
1252,9.968140e-01
1253,9.960175e-01
1254,9.964158e-01
1255,9.964158e-01
1256,9.968140e-01
1257,9.964158e-01
1258,9.972123e-01
1259,9.960175e-01
1260,9.960175e-01
1261,9.960175e-01
1262,9.972123e-01
1263,9.956193e-01
1264,9.948228e-01
1265,9.968140e-01
1266,9.968140e-01
1267,9.948228e-01
1268,9.964158e-01
1269,9.956193e-01
1270,9.976105e-01
1271,9.956193e-01
1272,9.964158e-01
1273,9.956193e-01
1274,9.968140e-01
1275,9.964158e-01
1276,9.976105e-01
1277,9.960175e-01
1278,9.968140e-01
1279,9.964158e-01
1280,9.964158e-01
1281,9.956193e-01
1282,9.972123e-01
1283,9.964158e-01
1284,9.968140e-01
1285,9.956193e-01
1286,9.968140e-01
1287,9.964158e-01
1288,9.968140e-01
1289,9.960175e-01
1290,9.968140e-01
1291,9.968140e-01
1292,9.972123e-01
1293,9.952210e-01
1294,9.964158e-01
1295,9.964158e-01
1296,9.964158e-01
1297,9.956193e-01
1298,9.960175e-01
1299,9.968140e-01
1300,9.968140e-01
1301,9.964158e-01
1302,9.972123e-01
1303,9.960175e-01
1304,9.972123e-01
1305,9.960175e-01
1306,9.968140e-01
1307,9.964158e-01
1308,9.964158e-01
1309,9.960175e-01
1310,9.968140e-01
1311,9.956193e-01
1312,9.964158e-01
1313,9.964158e-01
1314,9.964158e-01
1315,9.960175e-01
1316,9.968140e-01
1317,9.960175e-01
1318,9.968140e-01
1319,9.952210e-01
1320,9.968140e-01
1321,9.964158e-01
1322,9.964158e-01
1323,9.956193e-01
1324,9.968140e-01
1325,9.960175e-01
1326,9.972123e-01
1327,9.960175e-01
1328,9.964158e-01
1329,9.968140e-01
1330,9.972123e-01
1331,9.952210e-01
1332,9.972123e-01
1333,9.960175e-01
1334,9.968140e-01
1335,9.964158e-01
1336,9.964158e-01
1337,9.960175e-01
1338,9.968140e-01
1339,9.960175e-01
1340,9.968140e-01
1341,9.964158e-01
1342,9.968140e-01
1343,9.964158e-01
1344,9.976105e-01
1345,9.956193e-01
1346,9.964158e-01
1347,9.960175e-01
1348,9.972123e-01
1349,9.956193e-01
1350,9.968140e-01
1351,9.960175e-01
1352,9.968140e-01
1353,9.956193e-01
1354,9.972123e-01
1355,9.964158e-01
1356,9.968140e-01
1357,9.956193e-01
1358,9.964158e-01
1359,9.964158e-01
1360,9.968140e-01
